date,temperature,relative_humidity,dew_point,apparent_temperature,precipitation_probability,rain,surface_pressure,bike_stands,available_bike_stands
2023-06-25 19:07:30+00:00,25.1,45,12.4,24.7,0.0,0.0,984.3,22,8
2023-06-25 19:33:48+00:00,24.2,43,10.9,23.3,0.0,0.0,984.5,22,7
2023-06-25 19:45:44+00:00,24.2,43,10.9,23.3,0.0,0.0,984.5,22,6
2023-06-25 19:55:29+00:00,24.2,43,10.9,23.3,0.0,0.0,984.5,22,8
2023-06-25 20:02:16+00:00,24.2,43,10.9,23.3,0.0,0.0,984.5,22,12
2023-06-25 20:12:20+00:00,24.2,43,10.9,23.3,0.0,0.0,984.5,22,12
2023-06-25 20:25:41+00:00,24.2,43,10.9,23.3,0.0,0.0,984.5,22,8
2023-06-25 20:34:07+00:00,21.5,55,12.1,21.7,0.0,0.0,984.4,22,5
2023-06-25 20:45:23+00:00,21.5,55,12.1,21.7,0.0,0.0,984.4,22,7
2023-06-25 20:52:46+00:00,21.5,55,12.1,21.7,0.0,0.0,984.4,22,7
2023-06-25 21:02:51+00:00,21.5,55,12.1,21.7,0.0,0.0,984.4,22,7
2023-06-25 21:12:57+00:00,21.5,55,12.1,21.7,0.0,0.0,984.4,22,7
2023-06-25 21:23:15+00:00,21.5,55,12.1,21.7,0.0,0.0,984.4,22,6
2023-06-25 21:35:28+00:00,20.4,58,11.9,20.4,0.0,0.0,984.7,22,5
2023-06-25 21:44:18+00:00,20.4,58,11.9,20.4,0.0,0.0,984.7,22,0
2023-06-25 21:53:21+00:00,20.4,58,11.9,20.4,0.0,0.0,984.7,22,1
2023-06-25 22:03:26+00:00,20.4,58,11.9,20.4,0.0,0.0,984.7,22,1
2023-06-25 22:14:17+00:00,20.4,58,11.9,20.4,0.0,0.0,984.7,22,2
2023-06-25 22:23:43+00:00,20.4,58,11.9,20.4,0.0,0.0,984.7,22,0
2023-06-25 22:33:48+00:00,18.2,72,13.1,18.5,0.0,0.0,985.3,22,0
2023-06-25 22:43:53+00:00,18.2,72,13.1,18.5,0.0,0.0,985.3,22,0
2023-06-25 22:53:58+00:00,18.2,72,13.1,18.5,0.0,0.0,985.3,22,0
2023-06-25 23:04:05+00:00,18.2,72,13.1,18.5,0.0,0.0,985.3,22,1
2023-06-25 23:15:06+00:00,18.2,72,13.1,18.5,0.0,0.0,985.3,22,0
2023-06-25 23:24:15+00:00,18.2,72,13.1,18.5,0.0,0.0,985.3,22,0
2023-06-25 23:34:21+00:00,17.8,74,13.1,18.1,0.0,0.0,985.2,22,0
2023-06-25 23:44:26+00:00,17.8,74,13.1,18.1,0.0,0.0,985.2,22,0
2023-06-25 23:54:30+00:00,17.8,74,13.1,18.1,0.0,0.0,985.2,22,0
2023-06-26 00:04:36+00:00,17.8,74,13.1,18.1,0.0,0.0,985.2,22,0
2023-06-26 00:14:41+00:00,17.8,74,13.1,18.1,0.0,0.0,985.2,22,0
2023-06-26 00:24:46+00:00,17.8,74,13.1,18.1,0.0,0.0,985.2,22,0
2023-06-26 00:34:51+00:00,17.4,72,12.3,17.2,0.0,0.0,985.2,22,0
2023-06-26 00:44:57+00:00,17.4,72,12.3,17.2,0.0,0.0,985.2,22,0
2023-06-26 00:55:02+00:00,17.4,72,12.3,17.2,0.0,0.0,985.2,22,0
2023-06-26 01:05:07+00:00,17.4,72,12.3,17.2,0.0,0.0,985.2,22,0
2023-06-26 01:15:12+00:00,17.4,72,12.3,17.2,0.0,0.0,985.2,22,0
2023-06-26 01:25:17+00:00,17.4,72,12.3,17.2,0.0,0.0,985.2,22,0
2023-06-26 01:31:37+00:00,17.1,74,12.4,16.9,0.0,0.0,985.0,22,1
2023-06-26 01:40:40+00:00,17.1,74,12.4,16.9,0.0,0.0,985.0,22,1
2023-06-26 01:50:46+00:00,17.1,74,12.4,16.9,0.0,0.0,985.0,22,1
2023-06-26 02:00:50+00:00,17.1,74,12.4,16.9,0.0,0.0,985.0,22,1
2023-06-26 02:10:56+00:00,17.1,74,12.4,16.9,0.0,0.0,985.0,22,1
2023-06-26 02:22:38+00:00,17.1,74,12.4,16.9,0.0,0.0,985.0,22,2
2023-06-26 02:31:07+00:00,16.65,76,12.0,16.0,0.0,0.0,985.1,22,2
2023-06-26 02:41:13+00:00,16.2,76,12.0,16.0,0.0,0.0,985.1,22,2
2023-06-26 02:51:17+00:00,16.2,76,12.0,16.0,0.0,0.0,985.1,22,2
2023-06-26 03:01:23+00:00,16.2,76,12.0,16.0,0.0,0.0,985.1,22,2
2023-06-26 03:11:28+00:00,16.2,76,12.0,16.0,0.0,0.0,985.1,22,2
2023-06-26 03:21:33+00:00,16.2,76,12.0,16.0,0.0,0.0,985.1,22,2
2023-06-26 03:31:38+00:00,16.2,76,12.0,16.1,0.0,0.0,984.7,22,2
2023-06-26 03:41:43+00:00,16.2,76,12.0,16.1,0.0,0.0,984.7,22,2
2023-06-26 03:55:02+00:00,16.2,76,12.0,16.1,0.0,0.0,984.7,22,3
2023-06-26 04:04:41+00:00,16.2,76,12.0,16.1,0.0,0.0,984.7,22,4
2023-06-26 04:12:02+00:00,16.2,76,12.0,16.1,0.0,0.0,984.7,22,4
2023-06-26 04:23:04+00:00,16.05,76,12.0,16.1,0.0,0.0,984.7,22,5
2023-06-26 04:32:22+00:00,15.9,80,12.4,15.8,0.0,0.0,984.2,22,6
2023-06-26 04:42:23+00:00,15.9,80,12.4,15.8,0.0,0.0,984.2,22,6
2023-06-26 04:52:53+00:00,15.9,80,12.4,15.8,0.0,0.0,984.2,22,9
2023-06-26 05:03:27+00:00,15.9,80,12.4,15.8,0.0,0.0,984.2,22,10
2023-06-26 05:15:39+00:00,15.9,80,12.4,15.8,0.0,0.0,984.2,22,11
2023-06-26 05:22:53+00:00,15.9,80,12.4,15.8,0.0,0.0,984.2,22,11
2023-06-26 05:35:24+00:00,16.2,80,12.7,16.3,0.0,0.0,984.0,22,12
2023-06-26 05:43:11+00:00,16.2,80,12.7,16.3,0.0,0.0,984.0,22,14
2023-06-26 05:54:01+00:00,16.2,80,12.7,16.3,0.0,0.0,984.0,22,13
2023-06-26 06:03:24+00:00,16.2,80,12.7,16.3,0.0,0.0,984.0,22,15
2023-06-26 06:15:36+00:00,16.2,80,12.7,16.3,0.0,0.0,984.0,22,12
2023-06-26 06:24:53+00:00,16.2,80,12.7,16.3,0.0,0.0,984.0,22,14
2023-06-26 06:33:51+00:00,18.4,76,14.0,18.9,0.0,0.0,984.3,22,17
2023-06-26 06:44:04+00:00,18.4,76,14.0,18.9,0.0,0.0,984.3,22,19
2023-06-26 06:54:10+00:00,18.4,76,14.0,18.9,0.0,0.0,984.3,22,18
2023-06-26 07:05:18+00:00,18.4,76,14.0,18.9,0.0,0.0,984.3,22,20
2023-06-26 07:14:23+00:00,18.4,76,14.0,18.9,0.0,0.0,984.3,22,19
2023-06-26 07:24:32+00:00,18.4,76,14.0,18.9,0.0,0.0,984.3,22,21
2023-06-26 07:34:52+00:00,21.0,65,14.2,21.4,0.0,0.0,984.5,22,20
2023-06-26 07:44:45+00:00,21.0,65,14.2,21.4,0.0,0.0,984.5,22,19
2023-06-26 07:54:53+00:00,21.0,65,14.2,21.4,0.0,0.0,984.5,22,22
2023-06-26 08:04:58+00:00,21.0,65,14.2,21.4,0.0,0.0,984.5,22,22
2023-06-26 08:15:03+00:00,21.0,65,14.2,21.4,0.0,0.0,984.5,22,22
2023-06-26 08:25:09+00:00,21.0,65,14.2,21.4,0.0,0.0,984.5,22,22
2023-06-26 08:35:16+00:00,22.9,61,14.9,23.5,0.0,0.0,985.3,22,22
2023-06-26 08:45:22+00:00,22.9,61,14.9,23.5,0.0,0.0,985.3,22,20
2023-06-26 08:55:31+00:00,22.9,61,14.9,23.5,0.0,0.0,985.3,22,21
2023-06-26 09:05:38+00:00,22.9,61,14.9,23.5,0.0,0.0,985.3,22,22
2023-06-26 09:15:43+00:00,22.9,61,14.9,23.5,0.0,0.0,985.3,22,22
2023-06-26 09:25:49+00:00,22.9,61,14.9,23.5,0.0,0.0,985.3,22,22
2023-06-26 09:35:54+00:00,24.5,54,14.6,25.5,0.0,0.0,985.3,22,22
2023-06-26 09:53:08+00:00,24.5,54,14.6,25.5,0.0,0.0,985.3,22,18
2023-06-26 10:02:33+00:00,24.5,54,14.6,25.5,0.0,0.0,985.3,22,20
2023-06-26 10:12:31+00:00,24.5,54,14.6,25.5,0.0,0.0,985.3,22,21
2023-06-26 10:24:51+00:00,24.5,54,14.6,25.5,0.0,0.0,985.3,22,20
2023-06-26 10:34:42+00:00,25.9,51,14.9,28.4,0.0,0.0,984.8,22,19
2023-06-26 10:44:37+00:00,25.9,51,14.9,28.4,0.0,0.0,984.8,22,16
2023-06-26 10:49:49+00:00,25.9,51,14.9,28.4,0.0,0.0,984.8,22,17
2023-06-26 11:03:15+00:00,25.9,51,14.9,28.4,0.0,0.0,984.8,22,19
2023-06-26 11:15:47+00:00,25.9,51,14.9,28.4,0.0,0.0,984.8,22,14
2023-06-26 17:52:24+00:00,27.5,39,12.4,26.5,0.0,0.0,982.7,22,1
2023-06-26 18:00:28+00:00,27.5,39,12.4,26.5,0.0,0.0,982.7,22,0
2023-06-26 18:04:07+00:00,27.5,39,12.4,26.5,0.0,0.0,982.7,22,2
2023-06-26 18:10:23+00:00,27.5,39,12.4,26.5,0.0,0.0,982.7,22,2
2023-06-26 18:15:45+00:00,27.5,39,12.4,26.5,0.0,0.0,982.7,22,3
2023-06-26 18:18:50+00:00,27.5,39,12.4,26.5,0.0,0.0,982.7,22,4
2023-06-26 18:24:41+00:00,27.5,39,12.4,26.5,0.0,0.0,982.7,22,3
2023-06-26 18:34:14+00:00,27.15,41,12.4,25.8,0.0,0.0,982.5,22,5
2023-06-26 18:37:14+00:00,26.8,41,12.4,25.8,0.0,0.0,982.5,22,4
2023-06-26 18:43:00+00:00,26.8,41,12.4,25.8,0.0,0.0,982.5,22,5
2023-06-26 18:46:27+00:00,26.8,41,12.4,25.8,0.0,0.0,982.5,22,4
2023-06-26 18:54:57+00:00,26.8,41,12.4,25.8,0.0,0.0,982.5,22,2
2023-06-26 18:59:49+00:00,26.8,41,12.4,25.8,0.0,0.0,982.5,22,3
2023-06-26 19:05:00+00:00,26.8,41,12.4,25.8,0.0,0.0,982.5,22,8
2023-06-26 19:07:43+00:00,26.8,41,12.4,25.8,0.0,0.0,982.5,22,7
2023-06-26 19:14:50+00:00,26.8,41,12.4,25.8,0.0,0.0,982.5,22,5
2023-06-26 19:23:28+00:00,26.8,41,12.4,25.8,0.0,0.0,982.5,22,5
2023-06-26 19:27:50+00:00,26.8,41,12.4,25.8,0.0,0.0,982.5,22,6
2023-06-26 19:33:39+00:00,26.3,45,12.9,25.5,0.0,0.0,982.6,22,8
2023-06-26 19:38:04+00:00,25.8,45,12.9,25.5,0.0,0.0,982.6,22,7
2023-06-26 19:45:38+00:00,25.8,45,12.9,25.5,0.0,0.0,982.6,22,6
2023-06-26 19:48:20+00:00,25.8,45,12.9,25.5,0.0,0.0,982.6,22,7
2023-06-26 19:53:51+00:00,25.8,45,12.9,25.5,0.0,0.0,982.6,22,5
2023-06-26 19:57:51+00:00,25.8,45,12.9,25.5,0.0,0.0,982.6,22,7
2023-06-26 20:03:58+00:00,25.8,45,12.9,25.5,0.0,0.0,982.6,22,7
2023-06-26 20:07:52+00:00,25.8,45,12.9,25.5,0.0,0.0,982.6,22,5
2023-06-26 20:14:14+00:00,25.8,45,12.9,25.5,0.0,0.0,982.6,22,2
2023-06-26 20:24:32+00:00,25.8,45,12.9,25.5,0.0,0.0,982.6,22,3
2023-06-26 20:35:29+00:00,23.5,55,13.9,24.5,0.0,0.0,982.9,22,2
2023-06-26 20:44:22+00:00,23.5,55,13.9,24.5,0.0,0.0,982.9,22,1
2023-06-26 20:54:27+00:00,23.5,55,13.9,24.5,0.0,0.0,982.9,22,1
2023-06-26 20:57:49+00:00,23.5,55,13.9,24.5,0.0,0.0,982.9,22,0
2023-06-26 21:04:33+00:00,23.5,55,13.9,24.5,0.0,0.0,982.9,22,0
2023-06-26 21:14:39+00:00,23.5,55,13.9,24.5,0.0,0.0,982.9,22,0
2023-06-26 21:24:44+00:00,23.5,55,13.9,24.5,0.0,0.0,982.9,22,0
2023-06-26 21:34:49+00:00,22.5,65,14.7,22.8,0.0,0.0,982.9,22,0
2023-06-26 21:44:55+00:00,21.5,65,14.7,22.8,0.0,0.0,982.9,22,1
2023-06-26 21:55:00+00:00,21.5,65,14.7,22.8,0.0,0.0,982.9,22,0
2023-06-26 22:05:05+00:00,21.5,65,14.7,22.8,0.0,0.0,982.9,22,0
2023-06-26 22:15:10+00:00,21.5,65,14.7,22.8,0.0,0.0,982.9,22,0
2023-06-26 22:25:15+00:00,21.5,65,14.7,22.8,0.0,0.0,982.9,22,0
2023-06-26 22:35:21+00:00,18.2,82,15.1,19.4,0.0,0.0,982.4,22,0
2023-06-26 22:45:26+00:00,18.2,82,15.1,19.4,0.0,0.0,982.4,22,0
2023-06-26 22:55:30+00:00,18.2,82,15.1,19.4,0.0,0.0,982.4,22,0
2023-06-26 23:05:35+00:00,18.2,82,15.1,19.4,0.0,0.0,982.4,22,0
2023-06-26 23:15:41+00:00,18.2,82,15.1,19.4,0.0,0.0,982.4,22,0
2023-06-26 23:25:46+00:00,18.2,82,15.1,19.4,0.0,0.0,982.4,22,0
2023-06-26 23:35:51+00:00,17.5,83,14.6,18.7,0.0,0.0,982.3,22,0
2023-06-26 23:45:56+00:00,17.5,83,14.6,18.7,0.0,0.0,982.3,22,0
2023-06-26 23:56:02+00:00,17.5,83,14.6,18.7,0.0,0.0,982.3,22,0
2023-06-27 00:06:07+00:00,17.5,83,14.6,18.7,0.0,0.0,982.3,22,0
2023-06-27 00:16:13+00:00,17.5,83,14.6,18.7,0.0,0.0,982.3,22,0
2023-06-27 00:26:18+00:00,17.5,83,14.6,18.7,0.0,0.0,982.3,22,0
2023-06-27 00:36:23+00:00,18.0,79,14.3,18.9,0.0,0.0,982.3,22,0
2023-06-27 00:46:28+00:00,18.0,79,14.3,18.9,0.0,0.0,982.3,22,0
2023-06-27 00:56:34+00:00,18.0,79,14.3,18.9,0.0,0.0,982.3,22,0
2023-06-27 01:06:39+00:00,18.0,79,14.3,18.9,0.0,0.0,982.3,22,0
2023-06-27 01:16:43+00:00,18.0,79,14.3,18.9,0.0,0.0,982.3,22,0
2023-06-27 01:30:34+00:00,18.4,81,15.1,19.5,0.0,0.0,982.3,22,0
2023-06-27 01:31:35+00:00,18.4,81,15.1,19.5,0.0,0.0,982.3,22,0
2023-06-27 01:40:38+00:00,18.4,81,15.1,19.5,0.0,0.0,982.3,22,0
2023-06-27 01:50:43+00:00,18.4,81,15.1,19.5,0.0,0.0,982.3,22,0
2023-06-27 02:00:49+00:00,18.4,81,15.1,19.5,0.0,0.0,982.3,22,0
2023-06-27 02:10:54+00:00,18.4,81,15.1,19.5,0.0,0.0,982.3,22,0
2023-06-27 02:20:59+00:00,18.4,81,15.1,19.5,0.0,0.0,982.3,22,0
2023-06-27 02:31:04+00:00,18.4,82,15.2,19.5,5.0,0.0,982.4,22,0
2023-06-27 02:41:09+00:00,18.4,82,15.2,19.5,5.0,0.0,982.4,22,0
2023-06-27 02:51:16+00:00,18.4,82,15.2,19.5,5.0,0.0,982.4,22,0
2023-06-27 03:01:19+00:00,18.4,82,15.2,19.5,5.0,0.0,982.4,22,0
2023-06-27 03:11:24+00:00,18.4,82,15.2,19.5,5.0,0.0,982.4,22,0
2023-06-27 03:21:30+00:00,18.4,82,15.2,19.5,5.0,0.0,982.4,22,0
2023-06-27 03:31:35+00:00,18.2,83,15.3,19.4,11.0,0.0,982.2,22,0
2023-06-27 03:41:40+00:00,18.2,83,15.3,19.4,11.0,0.0,982.2,22,0
2023-06-27 03:51:45+00:00,18.2,83,15.3,19.4,11.0,0.0,982.2,22,0
2023-06-27 04:00:49+00:00,18.2,83,15.3,19.4,11.0,0.0,982.2,22,2
2023-06-27 04:01:52+00:00,18.2,83,15.3,19.4,11.0,0.0,982.2,22,2
2023-06-27 04:07:24+00:00,18.2,83,15.3,19.4,11.0,0.0,982.2,22,3
2023-06-27 04:11:59+00:00,18.2,83,15.3,19.4,11.0,0.0,982.2,22,3
2023-06-27 04:20:05+00:00,18.2,83,15.3,19.4,11.0,0.0,982.2,22,5
2023-06-27 04:22:07+00:00,18.2,83,15.3,19.4,11.0,0.0,982.2,22,5
2023-06-27 04:32:12+00:00,19.3,74,14.5,19.6,16.0,0.0,981.7,22,5
2023-06-27 04:42:45+00:00,19.3,74,14.5,19.6,16.0,0.0,981.7,22,6
2023-06-27 04:49:14+00:00,19.3,74,14.5,19.6,16.0,0.0,981.7,22,8
2023-06-27 04:53:55+00:00,19.3,74,14.5,19.6,16.0,0.0,981.7,22,9
2023-06-27 04:58:45+00:00,19.3,74,14.5,19.6,16.0,0.0,981.7,22,11
2023-06-27 05:02:38+00:00,19.3,74,14.5,19.6,16.0,0.0,981.7,22,11
2023-06-27 05:12:44+00:00,19.3,74,14.5,19.6,16.0,0.0,981.7,22,11
2023-06-27 05:24:18+00:00,19.3,74,14.5,19.6,16.0,0.0,981.7,22,15
2023-06-27 05:27:46+00:00,19.15,74,14.5,19.6,16.0,0.0,981.7,22,17
2023-06-27 05:34:19+00:00,19.0,81,15.6,19.9,41.0,0.0,982.1,22,22
2023-06-27 05:43:13+00:00,19.0,81,15.6,19.9,41.0,0.0,982.1,22,22
2023-06-27 05:53:18+00:00,19.0,81,15.6,19.9,41.0,0.0,982.1,22,22
2023-06-27 06:03:24+00:00,19.0,81,15.6,19.9,41.0,0.0,982.1,22,22
2023-06-27 06:13:28+00:00,19.0,81,15.6,19.9,41.0,0.0,982.1,22,22
2023-06-27 06:23:33+00:00,19.0,81,15.6,19.9,41.0,0.0,982.1,22,22
2023-06-27 06:33:38+00:00,20.7,83,17.7,22.7,65.0,0.0,982.5,22,22
2023-06-27 06:40:18+00:00,20.7,83,17.7,22.7,65.0,0.0,982.5,22,20
2023-06-27 06:45:37+00:00,20.7,83,17.7,22.7,65.0,0.0,982.5,22,20
2023-06-27 06:50:50+00:00,20.7,83,17.7,22.7,65.0,0.0,982.5,22,20
2023-06-27 06:55:26+00:00,20.7,83,17.7,22.7,65.0,0.0,982.5,22,18
2023-06-27 06:56:22+00:00,20.7,83,17.7,22.7,65.0,0.0,982.5,22,19
2023-06-27 07:04:00+00:00,20.7,83,17.7,22.7,65.0,0.0,982.5,22,18
2023-06-27 07:14:05+00:00,20.7,83,17.7,22.7,65.0,0.0,982.5,22,18
2023-06-27 07:17:19+00:00,20.7,83,17.7,22.7,65.0,0.0,982.5,22,19
2023-06-27 07:25:09+00:00,21.25,83,17.7,22.7,65.0,0.0,982.5,22,19
2023-06-27 07:30:36+00:00,21.8,76,17.4,23.9,90.0,0.0,982.4,22,21
2023-06-27 07:34:22+00:00,21.8,76,17.4,23.9,90.0,0.0,982.4,22,22
2023-06-27 07:36:14+00:00,21.8,76,17.4,23.9,90.0,0.0,982.4,22,21
2023-06-27 07:44:28+00:00,21.8,76,17.4,23.9,90.0,0.0,982.4,22,21
2023-06-27 07:49:48+00:00,21.8,76,17.4,23.9,90.0,0.0,982.4,22,22
2023-06-27 07:54:36+00:00,21.8,76,17.4,23.9,90.0,0.0,982.4,22,22
2023-06-27 08:04:41+00:00,21.8,76,17.4,23.9,90.0,0.0,982.4,22,22
2023-06-27 08:09:41+00:00,21.8,76,17.4,23.9,90.0,0.0,982.4,22,22
2023-06-27 08:14:46+00:00,21.8,76,17.4,23.9,90.0,0.0,982.4,22,21
2023-06-27 08:27:46+00:00,22.5,76,17.4,23.9,90.0,0.0,982.4,22,20
2023-06-27 08:36:37+00:00,23.2,72,17.9,25.5,91.0,0.0,983.6,22,19
2023-06-27 08:39:48+00:00,23.2,72,17.9,25.5,91.0,0.0,983.6,22,18
2023-06-27 08:45:19+00:00,23.2,72,17.9,25.5,91.0,0.0,983.6,22,17
2023-06-27 08:51:05+00:00,23.2,72,17.9,25.5,91.0,0.0,983.6,22,16
2023-06-27 08:58:00+00:00,23.2,72,17.9,25.5,91.0,0.0,983.6,22,17
2023-06-27 09:03:38+00:00,23.2,72,17.9,25.5,91.0,0.0,983.6,22,20
2023-06-27 09:07:16+00:00,23.2,72,17.9,25.5,91.0,0.0,983.6,22,19
2023-06-27 09:13:10+00:00,23.2,72,17.9,25.5,91.0,0.0,983.6,22,18
2023-06-27 09:18:22+00:00,23.2,72,17.9,25.5,91.0,0.0,983.6,22,20
2023-06-27 09:28:23+00:00,23.2,72,17.9,25.5,91.0,0.0,983.6,22,21
2023-06-27 09:29:36+00:00,23.2,72,17.9,25.5,91.0,0.85,983.6,22,20
2023-06-27 09:35:44+00:00,21.4,77,17.2,23.3,93.0,1.7,983.9,22,21
2023-06-27 09:43:39+00:00,21.4,77,17.2,23.3,93.0,1.7,983.9,22,22
2023-06-27 09:45:50+00:00,21.4,77,17.2,23.3,93.0,1.7,983.9,22,20
2023-06-27 09:49:02+00:00,21.4,77,17.2,23.3,93.0,1.7,983.9,22,21
2023-06-27 09:57:48+00:00,21.4,77,17.2,23.3,93.0,1.7,983.9,22,21
2023-06-27 10:06:04+00:00,21.4,77,17.2,23.3,93.0,1.7,983.9,22,20
2023-06-27 10:10:35+00:00,21.4,77,17.2,23.3,93.0,1.7,983.9,22,19
2023-06-27 10:16:10+00:00,21.4,77,17.2,23.3,93.0,1.7,983.9,22,19
2023-06-27 10:26:15+00:00,21.4,77,17.2,23.3,93.0,1.7,983.9,22,19
2023-06-27 10:36:20+00:00,20.7,84,17.2,21.2,94.0,1.25,983.8,22,19
2023-06-27 10:42:33+00:00,20.0,84,17.2,21.2,94.0,0.8,983.8,22,22
2023-06-27 10:46:29+00:00,20.0,84,17.2,21.2,94.0,0.8,983.8,22,22
2023-06-27 10:52:14+00:00,20.0,84,17.2,21.2,94.0,0.8,983.8,22,20
2023-06-27 10:56:35+00:00,20.0,84,17.2,21.2,94.0,0.8,983.8,22,20
2023-06-27 11:01:22+00:00,20.0,84,17.2,21.2,94.0,0.8,983.8,22,20
2023-06-27 11:06:42+00:00,20.0,84,17.2,21.2,94.0,0.8,983.8,22,20
2023-06-27 11:16:47+00:00,20.0,84,17.2,21.2,94.0,0.8,983.8,22,20
2023-06-27 11:26:52+00:00,20.3,84,17.2,21.2,94.0,0.8,983.8,22,20
2023-06-27 11:36:57+00:00,20.6,80,17.1,22.6,96.0,0.0,984.0,22,20
2023-06-27 11:47:03+00:00,20.6,80,17.1,22.6,96.0,0.0,984.0,22,20
2023-06-27 11:57:08+00:00,20.6,80,17.1,22.6,96.0,0.0,984.0,22,20
2023-06-27 12:07:13+00:00,20.6,80,17.1,22.6,96.0,0.0,984.0,22,20
2023-06-27 12:17:18+00:00,20.6,80,17.1,22.6,96.0,0.0,984.0,22,20
2023-06-27 12:27:23+00:00,20.6,80,17.1,22.6,96.0,0.0,984.0,22,20
2023-06-27 12:31:32+00:00,20.0,78,16.0,21.2,98.0,0.2,984.3,22,19
2023-06-27 12:37:30+00:00,20.0,78,16.0,21.2,98.0,0.2,984.3,22,18
2023-06-27 12:47:35+00:00,20.0,78,16.0,21.2,98.0,0.2,984.3,22,18
2023-06-27 12:57:40+00:00,20.0,78,16.0,21.2,98.0,0.2,984.3,22,18
2023-06-27 13:01:22+00:00,20.0,78,16.0,21.2,98.0,0.2,984.3,22,16
2023-06-27 13:07:51+00:00,20.0,78,16.0,21.2,98.0,0.2,984.3,22,18
2023-06-27 13:17:56+00:00,20.0,78,16.0,21.2,98.0,0.2,984.3,22,18
2023-06-27 13:22:00+00:00,20.0,78,16.0,21.2,98.0,0.2,984.3,22,19
2023-06-27 13:28:03+00:00,19.3,78,16.0,21.2,98.0,0.2,984.3,22,19
2023-06-27 13:38:08+00:00,18.6,86,16.3,19.8,100.0,23.2,985.5,22,19
2023-06-27 13:48:13+00:00,18.6,86,16.3,19.8,100.0,23.2,985.5,22,19
2023-06-27 13:58:19+00:00,18.6,86,16.3,19.8,100.0,23.2,985.5,22,19
2023-06-27 14:08:24+00:00,18.6,86,16.3,19.8,100.0,23.2,985.5,22,19
2023-06-27 14:18:28+00:00,18.6,86,16.3,19.8,100.0,23.2,985.5,22,19
2023-06-27 14:28:33+00:00,19.3,86,16.3,19.8,100.0,23.2,985.5,22,19
2023-06-27 14:38:39+00:00,20.0,80,16.5,21.6,100.0,0.2,984.4,22,19
2023-06-27 14:48:44+00:00,20.0,80,16.5,21.6,100.0,0.2,984.4,22,19
2023-06-27 14:58:49+00:00,20.0,80,16.5,21.6,100.0,0.2,984.4,22,19
2023-06-27 15:10:47+00:00,20.0,80,16.5,21.6,100.0,0.2,984.4,22,18
2023-06-27 15:13:55+00:00,20.0,80,16.5,21.6,100.0,0.2,984.4,22,17
2023-06-27 15:18:59+00:00,20.0,80,16.5,21.6,100.0,0.2,984.4,22,17
2023-06-27 16:09:33+00:00,19.5,84,16.7,21.3,100.0,1.2,984.5,22,17
2023-06-27 16:19:38+00:00,19.5,84,16.7,21.3,100.0,1.2,984.5,22,17
2023-06-27 16:29:43+00:00,19.5,84,16.7,21.3,100.0,1.2,984.5,22,17
2023-06-27 16:39:48+00:00,17.9,81,14.5,17.8,100.0,0.4,984.8,22,16
2023-06-27 16:53:15+00:00,17.9,81,14.5,17.8,100.0,0.4,984.8,22,15
2023-06-27 16:57:36+00:00,17.9,81,14.5,17.8,100.0,0.4,984.8,22,14
2023-06-27 16:59:59+00:00,17.9,81,14.5,17.8,100.0,0.4,984.8,22,14
2023-06-27 17:10:05+00:00,17.9,81,14.5,17.8,100.0,0.4,984.8,22,14
2023-06-27 17:15:48+00:00,17.9,81,14.5,17.8,100.0,0.4,984.8,22,12
2023-06-27 17:20:11+00:00,17.9,81,14.5,17.8,100.0,0.4,984.8,22,12
2023-06-27 17:30:16+00:00,18.0,81,14.6,19.0,100.0,1.2,984.3,22,12
2023-06-27 17:40:21+00:00,18.0,81,14.6,19.0,100.0,1.2,984.3,22,12
2023-06-27 17:50:26+00:00,18.0,81,14.6,19.0,100.0,1.2,984.3,22,12
2023-06-27 17:58:22+00:00,18.0,81,14.6,19.0,100.0,1.2,984.3,22,11
2023-06-27 18:00:32+00:00,18.0,81,14.6,19.0,100.0,1.2,984.3,22,11
2023-06-27 18:12:01+00:00,18.0,81,14.6,19.0,100.0,1.2,984.3,22,9
2023-06-27 18:17:57+00:00,18.0,81,14.6,19.0,100.0,1.2,984.3,22,10
2023-06-27 18:23:28+00:00,18.0,81,14.6,19.0,100.0,1.2,984.3,22,11
2023-06-27 18:30:52+00:00,17.4,86,15.0,18.9,100.0,1.1,984.4,22,11
2023-06-27 18:39:09+00:00,17.4,86,15.0,18.9,100.0,1.1,984.4,22,10
2023-06-27 18:41:55+00:00,17.4,86,15.0,18.9,100.0,1.1,984.4,22,8
2023-06-27 18:49:27+00:00,17.4,86,15.0,18.9,100.0,1.1,984.4,22,7
2023-06-27 18:51:05+00:00,17.4,86,15.0,18.9,100.0,1.1,984.4,22,8
2023-06-27 19:01:12+00:00,17.4,86,15.0,18.9,100.0,1.1,984.4,22,9
2023-06-27 19:11:16+00:00,17.4,86,15.0,18.9,100.0,1.1,984.4,22,9
2023-06-27 19:21:23+00:00,17.4,86,15.0,18.9,100.0,1.1,984.4,22,10
2023-06-27 19:28:47+00:00,17.4,86,15.0,18.9,100.0,1.1,984.4,22,11
2023-06-27 19:31:31+00:00,17.4,93,16.2,19.1,100.0,0.3,984.6,22,11
2023-06-27 19:41:35+00:00,17.4,93,16.2,19.1,100.0,0.3,984.6,22,11
2023-06-27 19:51:40+00:00,17.4,93,16.2,19.1,100.0,0.3,984.6,22,11
